Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code,Loan_Purpose,Policy_Code_Group,Year,Quarter,Risk_Score_Bin
18000.0,2013-02-06,debt_consolidation,686.0,25.86,274xx,NC,2,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
30000.0,2013-02-06,Interest,722.0,22.56,112xx,NY,3,0.0,interest,Standard Decline,2013,1,700-800
30000.0,2013-02-06,Business,687.0,16.95,108xx,NY,5,0.0,business,Standard Decline,2013,1,600-700
35000.0,2013-02-06,Debt Consolidation,701.0,22.69,967xx,HI,2,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
20000.0,2013-02-06,Business,702.0,1.69,113xx,NY,2,0.0,business,Standard Decline,2013,1,700-800
5000.0,2013-02-07,Debt consolidation,682.0,13.46,958xx,CA,10,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
20000.0,2013-02-08,debt_consolidation,694.0,19.17,476xx,IN,10,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
16000.0,2013-02-08,Debt Consolidation,705.0,28.91,274xx,NC,7,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
1000.0,2013-02-09,Personal Loan,706.0,17.97,641xx,MO,6,0.0,personal loan,Standard Decline,2013,1,700-800
35000.0,2013-02-10,Lending club refinance for lower rate,685.0,22.14,986xx,WA,3,0.0,lending club refinance for lower rate,Standard Decline,2013,1,600-700
35000.0,2013-02-10,Credit Card Refinance,682.0,25.81,329xx,FL,9,0.0,credit card refinance,Standard Decline,2013,1,600-700
20000.0,2013-02-10,Pay off credit cards,696.0,22.53,935xx,CA,2,0.0,pay off credit cards,Standard Decline,2013,1,600-700
16000.0,2013-02-10,debt_consolidation,732.0,20.9,163xx,PA,3,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
25000.0,2013-02-10,Debt consolidation,681.0,28.9,757xx,TX,3,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
25500.0,2013-02-10,Debt consolidation,725.0,26.92,454xx,OH,5,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
25000.0,2013-02-11,Credit Card ,713.0,23.03,894xx,NV,3,0.0,credit card,Standard Decline,2013,1,700-800
15000.0,2013-02-11,debt_consolidation,705.0,22.14,959xx,CA,8,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
15000.0,2013-02-11,other,692.0,21.21,336xx,FL,7,0.0,Other,Standard Decline,2013,1,600-700
20000.0,2013-02-11,Credit card refinancing,711.0,26.5,241xx,VA,10,0.0,Credit Card,Standard Decline,2013,1,700-800
16000.0,2013-02-12,home imrovment,774.0,6.59,325xx,FL,3,0.0,home imrovment,Standard Decline,2013,1,700-800
20000.0,2013-02-12,Home improvement,686.0,1.97,952xx,CA,10,0.0,Home Improvement,Standard Decline,2013,1,600-700
8000.0,2013-02-12,Credit card refinancing,683.0,10.34,112xx,NY,5,0.0,Credit Card,Standard Decline,2013,1,600-700
32000.0,2013-02-13,Brand New Kitchen,766.0,7.78,100xx,NY,7,0.0,brand new kitchen,Standard Decline,2013,1,700-800
8000.0,2013-02-13,Debt consolidation,710.0,10.67,950xx,CA,10,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
15000.0,2013-02-13,Credit card refinancing,695.0,1.37,956xx,CA,2,0.0,Credit Card,Standard Decline,2013,1,600-700
30000.0,2013-02-13,personal loan,682.0,10.12,230xx,VA,10,0.0,personal loan,Standard Decline,2013,1,600-700
30000.0,2013-02-14,consolidate,737.0,12.2,488xx,MI,10,0.0,consolidate,Standard Decline,2013,1,700-800
15000.0,2013-02-14,credit card refinance,711.0,4.29,770xx,TX,2,0.0,credit card refinance,Standard Decline,2013,1,700-800
7500.0,2013-02-14,CC Debt consolidation,693.0,7.17,112xx,NY,2,0.0,cc debt consolidation,Standard Decline,2013,1,600-700
35000.0,2013-02-14,Business Loan,712.0,16.42,338xx,FL,2,0.0,business loan,Standard Decline,2013,1,700-800
3000.0,2013-02-15,major_purchase,685.0,9.68,021xx,MA,2,0.0,major_purchase,Standard Decline,2013,1,600-700
35000.0,2013-02-15,Credit card refinancing,703.0,24.83,925xx,CA,10,0.0,Credit Card,Standard Decline,2013,1,700-800
8000.0,2013-02-15,other,724.0,1.05,951xx,CA,6,0.0,Other,Standard Decline,2013,1,700-800
35000.0,2013-02-16,Consolidate,759.0,23.98,380xx,TN,8,0.0,consolidate,Standard Decline,2013,1,700-800
15000.0,2013-02-16,Credit Card Refinance,706.0,24.54,181xx,PA,10,0.0,credit card refinance,Standard Decline,2013,1,700-800
25000.0,2013-02-16,debt_consolidation,730.0,24.54,553xx,MN,7,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
30000.0,2013-02-16,debt_consolidation,758.0,28.24,010xx,MA,3,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
10000.0,2013-02-17,credit cards debt,712.0,10.43,900xx,CA,4,0.0,credit cards debt,Standard Decline,2013,1,700-800
10000.0,2013-02-17,BUSINESS,709.0,12.4,220xx,VA,7,0.0,business,Standard Decline,2013,1,700-800
14000.0,2013-02-17,Debt consolidation,790.0,16.97,880xx,NM,10,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
25000.0,2013-02-17,sweet home,710.0,20.51,211xx,MD,10,0.0,sweet home,Standard Decline,2013,1,700-800
35000.0,2013-02-17,Debt Free 2013,714.0,21.85,720xx,AR,3,0.0,debt free 2013,Standard Decline,2013,1,700-800
22800.0,2013-02-18,debt_consolidation,726.0,19.0,985xx,WA,6,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
30000.0,2013-02-18,Dream Tropical Wedding,766.0,9.2,334xx,FL,7,0.0,dream tropical wedding,Standard Decline,2013,1,700-800
25000.0,2013-02-19,3 year plan debt consolidation,681.0,16.7,940xx,CA,4,0.0,3 year plan debt consolidation,Standard Decline,2013,1,600-700
7500.0,2013-02-21,closing costs,720.0,8.66,774xx,TX,4,0.0,closing costs,Standard Decline,2013,1,700-800
30000.0,2013-02-21,Loan,705.0,13.3,077xx,NJ,10,0.0,loan,Standard Decline,2013,1,700-800
7500.0,2013-02-22,Medical,681.0,28.22,290xx,SC,8,0.0,medical,Standard Decline,2013,1,600-700
26000.0,2013-02-22,Master Bathroom Renovation,797.0,4.36,113xx,NY,6,0.0,master bathroom renovation,Standard Decline,2013,1,700-800
18000.0,2013-02-22,Credit card refinancing,726.0,20.71,672xx,KS,10,0.0,Credit Card,Standard Decline,2013,1,700-800
35000.0,2013-02-22,Debt consolidation,686.0,16.13,279xx,NC,10,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
15000.0,2013-02-23,Bill Payoff,708.0,15.03,930xx,CA,10,0.0,bill payoff,Standard Decline,2013,1,700-800
10000.0,2013-02-23,Wall Street Investments,765.0,5.35,781xx,TX,2,0.0,wall street investments,Standard Decline,2013,1,700-800
35000.0,2013-02-25,Debt consolidation,700.0,23.85,485xx,MI,10,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
9500.0,2013-02-25,Dreams Come True,803.0,1.48,112xx,NY,10,0.0,dreams come true,Standard Decline,2013,1,>800
28000.0,2013-02-25,Credit card refinancing,680.0,25.05,201xx,VA,3,0.0,Credit Card,Standard Decline,2013,1,600-700
25000.0,2013-02-25,personal,697.0,18.02,338xx,FL,7,0.0,personal,Standard Decline,2013,1,600-700
35000.0,2013-02-26,Debt Consolidation from home Renovation,705.0,15.74,303xx,GA,9,0.0,debt consolidation from home renovation,Standard Decline,2013,1,700-800
28000.0,2013-02-26,wonderful,712.0,4.88,571xx,SD,5,0.0,wonderful,Standard Decline,2013,1,700-800
5000.0,2013-02-27,debt_consolidation,697.0,2.12,070xx,NJ,2,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
10000.0,2013-02-27,home improvement,715.0,3.85,218xx,MD,3,0.0,Home Improvement,Standard Decline,2013,1,700-800
6000.0,2013-02-28,Business,722.0,7.38,900xx,CA,10,0.0,business,Standard Decline,2013,1,700-800
30000.0,2013-02-28,Basement Improvement,680.0,9.75,554xx,MN,3,0.0,basement improvement,Standard Decline,2013,1,600-700
18000.0,2013-02-28,debt free,684.0,14.85,544xx,WI,10,0.0,debt free,Standard Decline,2013,1,600-700
35000.0,2013-03-01,construction,828.0,0.57,562xx,MN,10,0.0,construction,Standard Decline,2013,1,>800
20000.0,2013-03-01,Console debit,703.0,3.86,117xx,NY,10,0.0,console debit,Standard Decline,2013,1,700-800
20000.0,2013-03-01,debt consolidation,725.0,24.67,760xx,TX,7,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
18000.0,2013-03-02,Credit card refinancing,714.0,9.17,700xx,LA,6,0.0,Credit Card,Standard Decline,2013,1,700-800
20000.0,2013-03-02,Other,706.0,1.38,770xx,TX,10,0.0,Other,Standard Decline,2013,1,700-800
20000.0,2013-03-02,Debt Consolidation,733.0,15.73,324xx,FL,4,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
15000.0,2013-03-04,Debt consolidation,719.0,18.25,739xx,OK,10,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
13000.0,2013-03-04,other,690.0,20.39,917xx,CA,3,0.0,Other,Standard Decline,2013,1,600-700
3200.0,2013-03-04,OTHERS,687.0,11.18,626xx,IL,4,0.0,others,Standard Decline,2013,1,600-700
25000.0,2013-03-05,Moving and relocation,731.0,17.15,554xx,MN,9,0.0,moving and relocation,Standard Decline,2013,1,700-800
15000.0,2013-03-05,no more credit cards,689.0,29.13,025xx,MA,8,0.0,no more credit cards,Standard Decline,2013,1,600-700
10000.0,2013-03-05,Debt consolidation,717.0,24.46,957xx,CA,4,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
10000.0,2013-03-05,debt wipeout,749.0,11.62,799xx,TX,2,0.0,debt wipeout,Standard Decline,2013,1,700-800
35000.0,2013-03-05,Debt consolidation,689.0,9.85,029xx,RI,4,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
10000.0,2013-03-05,major_purchase,705.0,23.63,711xx,LA,4,0.0,major_purchase,Standard Decline,2013,1,700-800
30000.0,2013-03-05,debt_consolidation,689.0,20.71,949xx,CA,3,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
24650.0,2013-03-06,Consolidation Loan,709.0,26.35,217xx,MD,10,0.0,consolidation loan,Standard Decline,2013,1,700-800
16000.0,2013-03-06,Credit Cards,680.0,16.45,967xx,HI,10,0.0,credit cards,Standard Decline,2013,1,600-700
15000.0,2013-03-06,Medical Bill Consolidation,732.0,10.66,330xx,FL,10,0.0,medical bill consolidation,Standard Decline,2013,1,700-800
35000.0,2013-03-07,Help me pay this debt off,721.0,16.01,950xx,CA,5,0.0,help me pay this debt off,Standard Decline,2013,1,700-800
35000.0,2013-03-08,Stock,796.0,24.5,441xx,OH,10,0.0,stock,Standard Decline,2013,1,700-800
11875.0,2013-03-08,debt_consolidation,684.0,29.36,727xx,AR,9,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
20000.0,2013-03-08,Debt consolidation,681.0,25.53,720xx,AR,2,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
35000.0,2013-03-09,bills,684.0,12.26,160xx,PA,2,0.0,bills,Standard Decline,2013,1,600-700
35000.0,2013-03-09,Credit Card Rate Reduction,729.0,14.59,976xx,OR,10,0.0,credit card rate reduction,Standard Decline,2013,1,700-800
35000.0,2013-03-10,CONSOLIDATION,711.0,1.1,114xx,NY,2,0.0,consolidation,Standard Decline,2013,1,700-800
25275.0,2013-03-10,Debt consolidation,703.0,3.89,786xx,TX,7,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
3000.0,2013-03-11,Brat,696.0,26.79,805xx,CO,10,0.0,brat,Standard Decline,2013,1,600-700
7000.0,2013-03-11,other,691.0,18.59,140xx,NY,4,0.0,Other,Standard Decline,2013,1,600-700
35000.0,2013-03-11,Debt Consolidation,704.0,14.86,945xx,CA,3,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
2300.0,2013-03-11,Daniel Defense,779.0,9.98,782xx,TX,3,0.0,daniel defense,Standard Decline,2013,1,700-800
7000.0,2013-03-11,wedding loan,689.0,1.86,928xx,CA,3,0.0,wedding loan,Standard Decline,2013,1,600-700
35000.0,2013-03-11,GREAT,686.0,16.33,606xx,IL,2,0.0,great,Standard Decline,2013,1,600-700
20000.0,2013-03-11,Loan ,696.0,22.32,913xx,CA,4,0.0,loan,Standard Decline,2013,1,600-700
19000.0,2013-03-11,Getridofdebt,736.0,15.6,902xx,CA,5,0.0,getridofdebt,Standard Decline,2013,1,700-800
25000.0,2013-03-12,Basement,717.0,8.06,077xx,NJ,4,0.0,basement,Standard Decline,2013,1,700-800
25000.0,2013-03-12,SMART FINANCIAL TOOLS ,810.0,0.43,951xx,CA,4,0.0,smart financial tools,Standard Decline,2013,1,>800
10000.0,2013-03-12,Credit card payoff,683.0,9.23,784xx,TX,10,0.0,credit card payoff,Standard Decline,2013,1,600-700
35000.0,2013-03-13,New Start,719.0,3.97,334xx,FL,3,0.0,new start,Standard Decline,2013,1,700-800
25000.0,2013-03-13,Home improvement,714.0,11.88,334xx,FL,10,0.0,Home Improvement,Standard Decline,2013,1,700-800
35000.0,2013-03-13,debt consolidation,710.0,22.47,853xx,AZ,2,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
15000.0,2013-03-14,other,685.0,13.56,641xx,MO,2,0.0,Other,Standard Decline,2013,1,600-700
5000.0,2013-03-14,other,718.0,7.23,104xx,NY,10,0.0,Other,Standard Decline,2013,1,700-800
1000.0,2013-03-15,Personal ,752.0,17.25,300xx,GA,6,0.0,personal,Standard Decline,2013,1,700-800
15000.0,2013-03-16,Credit card refinancing,709.0,9.25,347xx,FL,10,0.0,Credit Card,Standard Decline,2013,1,700-800
15000.0,2013-03-17,Debt consolidation,710.0,27.15,983xx,WA,5,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
8000.0,2013-03-18,credit card consolidation,730.0,10.68,972xx,OR,10,0.0,credit card consolidation,Standard Decline,2013,1,700-800
25000.0,2013-03-18,Major purchase,691.0,11.4,956xx,CA,10,0.0,major purchase,Standard Decline,2013,1,600-700
35000.0,2013-03-19,consolidate,719.0,14.75,153xx,PA,2,0.0,consolidate,Standard Decline,2013,1,700-800
18000.0,2013-03-19,Loan Consolidation ,697.0,14.45,913xx,CA,6,0.0,loan consolidation,Standard Decline,2013,1,600-700
30000.0,2013-03-20,Major purchase,735.0,4.02,550xx,MN,10,0.0,major purchase,Standard Decline,2013,1,700-800
35000.0,2013-03-20,Credit card refinancing,695.0,26.73,775xx,TX,3,0.0,Credit Card,Standard Decline,2013,1,600-700
30000.0,2013-03-20,debt free living,684.0,24.6,554xx,MN,3,0.0,debt free living,Standard Decline,2013,1,600-700
13000.0,2013-03-20,Grad School and CC final payment!,702.0,15.4,802xx,CO,2,0.0,grad school and cc final payment!,Standard Decline,2013,1,700-800
9000.0,2013-03-21,makingprogress,707.0,21.26,463xx,IN,5,0.0,makingprogress,Standard Decline,2013,1,700-800
12000.0,2013-03-21,debt consolidation,687.0,28.69,926xx,CA,10,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
5000.0,2013-03-21,Mobile Food Truck,728.0,2.63,430xx,OH,3,0.0,mobile food truck,Standard Decline,2013,1,700-800
20000.0,2013-03-21,debt_consolidation,743.0,11.36,183xx,PA,8,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
8025.0,2013-03-22,Credit Card consolidation,705.0,1.21,301xx,GA,10,0.0,credit card consolidation,Standard Decline,2013,1,700-800
35000.0,2013-03-22,Credit card refinancing,720.0,15.42,433xx,OH,2,0.0,Credit Card,Standard Decline,2013,1,700-800
15000.0,2013-03-23,major_purchase,761.0,10.33,080xx,NJ,2,0.0,major_purchase,Standard Decline,2013,1,700-800
8000.0,2013-03-23,All dedt being paid,699.0,5.23,291xx,SC,10,0.0,all dedt being paid,Standard Decline,2013,1,600-700
2500.0,2013-03-24,car,732.0,10.37,925xx,CA,3,0.0,car,Standard Decline,2013,1,700-800
1500.0,2013-03-24,other,700.0,17.52,531xx,WI,4,0.0,Other,Standard Decline,2013,1,600-700
35000.0,2013-03-24,credit reduction of interest loan,690.0,19.15,198xx,DE,10,0.0,credit reduction of interest loan,Standard Decline,2013,1,600-700
1650.0,2013-03-24,debt_consolidation,724.0,22.88,441xx,OH,5,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
20000.0,2013-03-25,Credit Card Pay-Off,717.0,9.0,376xx,TN,5,0.0,credit card pay-off,Standard Decline,2013,1,700-800
8050.0,2013-03-25,other,760.0,0.0,430xx,OH,10,0.0,Other,Standard Decline,2013,1,700-800
3000.0,2013-03-25,Debt Consolidation,751.0,15.33,352xx,AL,2,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
10000.0,2013-03-26,pay of to have one bill,717.0,18.7,483xx,MI,6,0.0,pay of to have one bill,Standard Decline,2013,1,700-800
6000.0,2013-03-26,other,746.0,0.51,770xx,TX,10,0.0,Other,Standard Decline,2013,1,700-800
15000.0,2013-03-26,major_purchase,725.0,23.08,275xx,NC,3,0.0,major_purchase,Standard Decline,2013,1,700-800
15000.0,2013-03-26,We Can Do This,693.0,3.56,672xx,KS,10,0.0,we can do this,Standard Decline,2013,1,600-700
6500.0,2013-03-26,Lower payments and interest ,683.0,23.95,488xx,MI,9,0.0,lower payments and interest,Standard Decline,2013,1,600-700
30000.0,2013-03-26,Debt consolidation,716.0,20.08,402xx,KY,3,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
35000.0,2013-03-26,Personal Loan,681.0,14.13,211xx,MD,9,0.0,personal loan,Standard Decline,2013,1,600-700
25000.0,2013-03-26,Debt Consolidation,697.0,16.83,926xx,CA,8,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
7000.0,2013-03-27,major_purchase,704.0,24.58,060xx,CT,3,0.0,major_purchase,Standard Decline,2013,1,700-800
35000.0,2013-03-27,Consolidation,719.0,14.97,118xx,NY,10,0.0,consolidation,Standard Decline,2013,1,700-800
3000.0,2013-03-27,Debt consolidation,725.0,27.27,658xx,MO,9,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
4000.0,2013-03-28,Cruise ,717.0,7.55,358xx,AL,3,0.0,cruise,Standard Decline,2013,1,700-800
15000.0,2013-03-28,Easy,689.0,9.27,104xx,NY,3,0.0,easy,Standard Decline,2013,1,600-700
35000.0,2013-03-28,Credit Card Payoff,707.0,8.57,752xx,TX,10,0.0,credit card payoff,Standard Decline,2013,1,700-800
10000.0,2013-03-29,debt consolidation,690.0,15.94,286xx,NC,3,0.0,Debt Consolidation,Standard Decline,2013,1,600-700
35000.0,2013-03-29,debt consolidation,716.0,26.12,024xx,MA,10,0.0,Debt Consolidation,Standard Decline,2013,1,700-800
20000.0,2013-03-29,Lending loan,703.0,7.62,532xx,WI,4,0.0,lending loan,Standard Decline,2013,1,700-800
6000.0,2013-03-29,car,710.0,17.8,064xx,CT,5,0.0,car,Standard Decline,2013,1,700-800
14000.0,2013-03-31,lending Co . oh!,710.0,16.06,535xx,WI,2,0.0,lending co . oh!,Standard Decline,2013,1,700-800
8000.0,2013-04-01,goodbyedebt,695.0,10.73,891xx,NV,10,0.0,goodbyedebt,Standard Decline,2013,2,600-700
15000.0,2013-04-01,Debt consolidation,680.0,21.34,199xx,DE,7,0.0,Debt Consolidation,Standard Decline,2013,2,600-700
16000.0,2013-04-01,Debt Consolidation,711.0,9.77,152xx,PA,3,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
35000.0,2013-04-01,Debt Consolidation Loan,771.0,4.22,782xx,TX,3,0.0,debt consolidation loan,Standard Decline,2013,2,700-800
35000.0,2013-04-01,Debt consolidation,684.0,6.07,920xx,CA,4,0.0,Debt Consolidation,Standard Decline,2013,2,600-700
24000.0,2013-04-02,debt_consolidation,764.0,30.0,280xx,NC,3,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
12000.0,2013-04-02,debt_consolidation,703.0,17.46,088xx,NJ,4,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
10000.0,2013-04-02,CreditCardConsolidation,737.0,18.35,326xx,FL,5,0.0,creditcardconsolidation,Standard Decline,2013,2,700-800
20000.0,2013-04-02,Debt consolidation,707.0,23.47,654xx,MO,8,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
15000.0,2013-04-02,debt_consolidation,734.0,0.51,554xx,MN,5,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
35000.0,2013-04-02,hardware store,699.0,24.58,124xx,NY,5,0.0,hardware store,Standard Decline,2013,2,600-700
8000.0,2013-04-02,other,703.0,29.37,950xx,CA,10,0.0,Other,Standard Decline,2013,2,700-800
35000.0,2013-04-02,Home Improvement,690.0,23.4,641xx,MO,6,0.0,Home Improvement,Standard Decline,2013,2,600-700
30000.0,2013-04-03,credit card begone,694.0,16.11,045xx,NY,10,0.0,credit card begone,Standard Decline,2013,2,600-700
25000.0,2013-04-03,Business,681.0,17.09,601xx,IL,4,0.0,business,Standard Decline,2013,2,600-700
20000.0,2013-04-03,Credit Card Consolidation,710.0,13.49,080xx,NJ,10,0.0,credit card consolidation,Standard Decline,2013,2,700-800
20000.0,2013-04-03,debt_consolidation,682.0,12.57,678xx,KS,5,0.0,Debt Consolidation,Standard Decline,2013,2,600-700
25000.0,2013-04-03,Consolidate,732.0,0.4,480xx,MI,10,0.0,consolidate,Standard Decline,2013,2,700-800
8000.0,2013-04-05,pay off credit card debts,699.0,23.52,900xx,CA,5,0.0,pay off credit card debts,Standard Decline,2013,2,600-700
2300.0,2013-04-05,Rifle,738.0,12.67,067xx,CT,5,0.0,rifle,Standard Decline,2013,2,700-800
5000.0,2013-04-06,Debt,680.0,15.86,313xx,GA,6,0.0,debt,Standard Decline,2013,2,600-700
35000.0,2013-04-06,Home improvement,690.0,16.28,330xx,FL,6,0.0,Home Improvement,Standard Decline,2013,2,600-700
35000.0,2013-04-06,Debit Consolidation,770.0,13.98,115xx,NY,6,0.0,debit consolidation,Standard Decline,2013,2,700-800
35000.0,2013-04-06,CLUB LOAN,695.0,11.51,863xx,AZ,10,0.0,club loan,Standard Decline,2013,2,600-700
15000.0,2013-04-07,Debt consolidation,702.0,26.24,923xx,CA,10,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
30000.0,2013-04-07,Debt Consolidation,687.0,17.88,925xx,CA,9,0.0,Debt Consolidation,Standard Decline,2013,2,600-700
10000.0,2013-04-07,My Loan,738.0,15.93,057xx,VT,10,0.0,my loan,Standard Decline,2013,2,700-800
23800.0,2013-04-08,Credit Card Refinance,698.0,14.81,180xx,PA,4,0.0,credit card refinance,Standard Decline,2013,2,600-700
25000.0,2013-04-08,Home Improvement,700.0,25.26,431xx,OH,9,0.0,Home Improvement,Standard Decline,2013,2,600-700
20000.0,2013-04-09,pool loan,805.0,7.24,327xx,FL,10,0.0,pool loan,Standard Decline,2013,2,>800
1500.0,2013-04-09,other,739.0,22.84,370xx,TN,10,0.0,Other,Standard Decline,2013,2,700-800
10000.0,2013-04-09,Payment for all CC,726.0,25.78,358xx,AL,7,0.0,payment for all cc,Standard Decline,2013,2,700-800
30000.0,2013-04-09,Debt consolidation,792.0,24.76,607xx,IL,8,0.0,Debt Consolidation,Standard Decline,2013,2,700-800
35000.0,2013-04-09,Credit card refinancing,685.0,29.52,780xx,TX,10,0.0,Credit Card,Standard Decline,2013,2,600-700
5000.0,2013-04-09,Leg Up,687.0,22.66,852xx,AZ,10,0.0,leg up,Standard Decline,2013,2,600-700
35000.0,2013-04-09,Debt Consolidation,684.0,16.25,103xx,NY,4,0.0,Debt Consolidation,Standard Decline,2013,2,600-700
13000.0,2013-04-10,Combine debt payments to one.,700.0,12.9,925xx,CA,10,0.0,combine debt payments to one.,Standard Decline,2013,2,600-700
